zip_file,status,audio_found,audio_made_smaller,before_bytes,after_bytes,before_mib,after_mib,saved_bytes,saved_percent,output_file
LIDO_kn3901.zip,compressed,21,21,166279,114803,0.16,0.11,51476,30.96,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn3901.zip
LIDO_kn3902.zip,compressed,20,20,157321,111757,0.15,0.11,45564,28.96,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn3902.zip
LIDO_kn4000.zip,compressed,20,20,160514,112762,0.15,0.11,47752,29.75,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn4000.zip
LIDO_kn4001.zip,compressed,21,21,170403,115443,0.16,0.11,54960,32.25,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn4001.zip
LIDO_kn4002.zip,compressed,21,21,154582,112232,0.15,0.11,42350,27.4,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn4002.zip
LIDO_kn4003.zip,compressed,18,18,158925,110621,0.15,0.11,48304,30.39,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn4003.zip
LIDO_kn4100.zip,compressed,20,20,159978,112348,0.15,0.11,47630,29.77,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn4100.zip
LIDO_kn4101.zip,compressed,21,21,153064,111531,0.15,0.11,41533,27.13,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn4101.zip
LIDO_kn4102.zip,compressed,20,20,158432,111970,0.15,0.11,46462,29.33,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn4102.zip
LIDO_kn4200.zip,compressed,20,20,158949,112622,0.15,0.11,46327,29.15,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn4200.zip
LIDO_kn4201.zip,compressed,21,21,157380,112282,0.15,0.11,45098,28.66,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn4201.zip
LIDO_kn4202.zip,compressed,20,20,162217,112433,0.15,0.11,49784,30.69,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn4202.zip
LIDO_kn4203.zip,compressed,18,18,162453,111425,0.15,0.11,51028,31.41,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn4203.zip
LIDO_kn4300.zip,compressed,21,21,164829,114450,0.16,0.11,50379,30.56,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn4300.zip
LIDO_kn4301.zip,compressed,21,21,162624,114211,0.16,0.11,48413,29.77,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn4301.zip
LIDO_kn4302.zip,compressed,20,20,167565,115410,0.16,0.11,52155,31.13,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn4302.zip
LIDO_kn4303.zip,compressed,18,18,164852,111067,0.16,0.11,53785,32.63,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn4303.zip
LIDO_kn4400.zip,compressed,21,21,168344,115186,0.16,0.11,53158,31.58,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn4400.zip
LIDO_kn4401.zip,compressed,21,21,152446,111608,0.15,0.11,40838,26.79,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn4401.zip
LIDO_kn4402.zip,compressed,21,21,157444,112452,0.15,0.11,44992,28.58,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn4402.zip
LIDO_kn4403.zip,compressed,21,21,174153,117023,0.17,0.11,57130,32.8,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn4403.zip
LIDO_kn4500.zip,compressed,20,20,168591,113498,0.16,0.11,55093,32.68,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn4500.zip
LIDO_kn4502.zip,compressed,21,21,181566,117251,0.17,0.11,64315,35.42,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn4502.zip
LIDO_kn4503.zip,compressed,21,21,176905,116717,0.17,0.11,60188,34.02,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn4503.zip
LIDO_kn4603.zip,compressed,18,18,156721,110576,0.15,0.11,46145,29.44,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn4603.zip
LIDO_kn4604.zip,compressed,18,18,160814,110873,0.15,0.11,49941,31.06,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn4604.zip
LIDO_kn4605.zip,compressed,18,18,160390,111155,0.15,0.11,49235,30.7,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn4605.zip
LIDO_kn4606.zip,compressed,19,19,166964,113420,0.16,0.11,53544,32.07,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn4606.zip
LIDO_kn4607.zip,compressed,19,19,163385,113389,0.16,0.11,49996,30.6,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn4607.zip
LIDO_kn4700.zip,compressed,20,20,173946,115625,0.17,0.11,58321,33.53,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn4700.zip
LIDO_kn4701.zip,compressed,20,20,153703,111464,0.15,0.11,42239,27.48,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn4701.zip
LIDO_kn4703.zip,compressed,19,19,171943,113711,0.16,0.11,58232,33.87,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn4703.zip
LIDO_kn4705.zip,compressed,18,18,160764,110589,0.15,0.11,50175,31.21,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn4705.zip
LIDO_kn4707.zip,compressed,20,20,146027,110513,0.14,0.11,35514,24.32,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn4707.zip
LIDO_kn4708.zip,compressed,20,20,148994,110543,0.14,0.11,38451,25.81,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn4708.zip
LIDO_kn4709.zip,compressed,18,18,158122,111693,0.15,0.11,46429,29.36,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn4709.zip
LIDO_kn4710.zip,compressed,20,20,172158,114828,0.16,0.11,57330,33.3,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn4710.zip
LIDO_kn4718.zip,compressed,15,15,254276,119781,0.24,0.11,134495,52.89,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn4718.zip
LIDO_maths0000_en.zip,compressed,15,15,199217,113524,0.19,0.11,85693,43.01,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0000_en.zip
LIDO_maths0000_hi.zip,compressed,14,14,204583,115618,0.2,0.11,88965,43.49,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0000_hi.zip
LIDO_maths0000_kn.zip,compressed,13,13,597944,112804,0.57,0.11,485140,81.13,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0000_kn.zip
LIDO_maths0001_kn.zip,compressed,15,15,532235,119410,0.51,0.11,412825,77.56,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0001_kn.zip
LIDO_maths0305_en.zip,compressed,17,17,183699,114660,0.18,0.11,69039,37.58,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0305_en.zip
LIDO_maths0401_en.zip,compressed,7,7,137322,112323,0.13,0.11,24999,18.2,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0401_en.zip
LIDO_maths0402_en.zip,compressed,7,7,136671,110717,0.13,0.11,25954,18.99,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0402_en.zip
LIDO_maths0801_en.zip,compressed,11,11,225205,114856,0.21,0.11,110349,49,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0801_en.zip
LIDO_maths0801_hi.zip,compressed,11,11,221587,117033,0.21,0.11,104554,47.18,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0801_hi.zip
LIDO_maths0801_kn.zip,compressed,11,11,210724,110738,0.2,0.11,99986,47.45,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0801_kn.zip
LIDO_maths1302_en.zip,compressed,19,19,189353,115019,0.18,0.11,74334,39.26,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1302_en.zip
LIDO_maths1302_hi.zip,compressed,19,19,206073,119858,0.2,0.11,86215,41.84,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1302_hi.zip
LIDO_maths1305_kn.zip,compressed,16,16,545765,114103,0.52,0.11,431662,79.09,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1305_kn.zip
LIDO_maths1307_kn.zip,compressed,20,20,595648,115592,0.57,0.11,480056,80.59,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1307_kn.zip
LIDO_maths1310_en.zip,compressed,7,7,141305,112123,0.13,0.11,29182,20.65,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1310_en.zip
LIDO_maths1514_en.zip,compressed,8,8,299667,111638,0.29,0.11,188029,62.75,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1514_en.zip
LIDO_maths1515_hi.zip,compressed,9,9,312617,115801,0.3,0.11,196816,62.96,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1515_hi.zip
LIDO_maths1600_en.zip,compressed,37,37,165361,114552,0.16,0.11,50809,30.73,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1600_en.zip
LIDO_maths1600_hi.zip,compressed,37,37,168758,118059,0.16,0.11,50699,30.04,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1600_hi.zip
LIDO_maths1703_en.zip,compressed,17,17,201192,114951,0.19,0.11,86241,42.87,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1703_en.zip
LIDO_maths1703_hi.zip,compressed,16,16,187020,111780,0.18,0.11,75240,40.23,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1703_hi.zip
LIDO_maths1703_kn.zip,compressed,17,17,188392,112289,0.18,0.11,76103,40.4,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1703_kn.zip
LIDO_maths1805_en.zip,compressed,19,19,199243,119357,0.19,0.11,79886,40.09,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1805_en.zip
LIDO_maths1805_hi.zip,compressed,17,17,197804,117400,0.19,0.11,80404,40.65,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1805_hi.zip
LIDO_maths2006_en.zip,compressed,19,19,183075,115163,0.17,0.11,67912,37.1,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2006_en.zip
LIDO_maths2006_hi.zip,compressed,19,19,200675,118315,0.19,0.11,82360,41.04,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2006_hi.zip
LIDO_maths2101_en.zip,compressed,9,9,303572,113852,0.29,0.11,189720,62.5,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2101_en.zip
LIDO_maths2101_hi.zip,compressed,9,9,299089,111734,0.29,0.11,187355,62.64,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2101_hi.zip
LIDO_maths2102_en.zip,compressed,9,9,320462,116785,0.31,0.11,203677,63.56,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2102_en.zip
LIDO_maths2102_hi.zip,compressed,9,9,306998,113706,0.29,0.11,193292,62.96,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2102_hi.zip
LIDO_maths2102_kn.zip,compressed,10,10,316103,113095,0.3,0.11,203008,64.22,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2102_kn.zip
LIDO_maths2104_en.zip,compressed,9,9,312208,116103,0.3,0.11,196105,62.81,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2104_en.zip
LIDO_maths2104_hi.zip,compressed,9,9,302320,112599,0.29,0.11,189721,62.76,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2104_hi.zip
LIDO_maths2105_hi.zip,compressed,9,9,316248,117373,0.3,0.11,198875,62.89,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2105_hi.zip
LIDO_maths2105_kn.zip,compressed,9,9,320449,113676,0.31,0.11,206773,64.53,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2105_kn.zip
LIDO_maths2106_en.zip,compressed,9,9,328508,119106,0.31,0.11,209402,63.74,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2106_en.zip
LIDO_maths2106_hi.zip,compressed,9,9,310319,114927,0.3,0.11,195392,62.96,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2106_hi.zip
LIDO_maths2308_hi.zip,compressed,16,16,290791,115901,0.28,0.11,174890,60.14,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2308_hi.zip
LIDO_maths2311_hi.zip,compressed,16,16,281850,116559,0.27,0.11,165291,58.65,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2311_hi.zip
LIDO_maths2600_en.zip,compressed,23,23,267900,115933,0.26,0.11,151967,56.73,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2600_en.zip
LIDO_maths2606_en.zip,compressed,23,23,268714,114966,0.26,0.11,153748,57.22,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2606_en.zip
LIDO_maths2614_en.zip,compressed,9,9,305471,112850,0.29,0.11,192621,63.06,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2614_en.zip
LIDO_maths2714_en.zip,compressed,25,25,277928,120012,0.27,0.11,157916,56.82,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2714_en.zip
LIDO_maths2715_en.zip,compressed,23,23,278711,118970,0.27,0.11,159741,57.31,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2715_en.zip
LIDO_maths2902_kn.zip,compressed,35,35,176341,117937,0.17,0.11,58404,33.12,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2902_kn.zip
HN_NC_00033.zip,compressed,47,47,339493,129533,0.32,0.12,209960,61.85,/home/santhosh/Desktop/audio-compressed-zips/HN_NC_00033.zip
LIDO_en0503.zip,compressed,24,24,155376,122237,0.15,0.12,33139,21.33,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en0503.zip
LIDO_en0701.zip,compressed,16,16,287764,122607,0.27,0.12,165157,57.39,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en0701.zip
LIDO_en1705.zip,compressed,26,26,171122,130194,0.16,0.12,40928,23.92,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en1705.zip
LIDO_en2200.zip,compressed,26,26,158484,122262,0.15,0.12,36222,22.86,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en2200.zip
LIDO_en2406.zip,compressed,18,18,172632,124702,0.16,0.12,47930,27.76,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en2406.zip
LIDO_en2509.zip,compressed,20,20,502681,123059,0.48,0.12,379622,75.52,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en2509.zip
LIDO_en2510.zip,compressed,25,25,285274,129905,0.27,0.12,155369,54.46,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en2510.zip
LIDO_en3000.zip,compressed,13,13,206986,121462,0.2,0.12,85524,41.32,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en3000.zip
LIDO_en_5013.zip,compressed,7,7,132964,124287,0.13,0.12,8677,6.53,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en_5013.zip
LIDO_en_5017.zip,compressed,7,7,130776,122104,0.12,0.12,8672,6.63,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en_5017.zip
LIDO_en_5023.zip,compressed,11,11,139946,126769,0.13,0.12,13177,9.42,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en_5023.zip
LIDO_en_5047.zip,compressed,11,11,135027,121332,0.13,0.12,13695,10.14,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en_5047.zip
LIDO_hi0206.zip,compressed,40,40,460878,128956,0.44,0.12,331922,72.02,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi0206.zip
LIDO_hi1002.zip,compressed,33,33,395000,125744,0.38,0.12,269256,68.17,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi1002.zip
LIDO_hi1006.zip,compressed,33,33,371159,126791,0.35,0.12,244368,65.84,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi1006.zip
LIDO_hi1101.zip,compressed,38,38,437509,129855,0.42,0.12,307654,70.32,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi1101.zip
LIDO_hi1102.zip,compressed,32,32,403661,123964,0.38,0.12,279697,69.29,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi1102.zip
LIDO_hi1103.zip,compressed,33,33,464057,127023,0.44,0.12,337034,72.63,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi1103.zip
LIDO_hi1800.zip,compressed,21,21,336453,122310,0.32,0.12,214143,63.65,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi1800.zip
LIDO_hi_3406.zip,compressed,16,16,201405,130593,0.19,0.12,70812,35.16,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi_3406.zip
LIDO_hi_3409.zip,compressed,14,14,268849,127586,0.26,0.12,141263,52.54,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi_3409.zip
LIDO_hi_3900.zip,compressed,13,13,193107,120671,0.18,0.12,72436,37.51,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi_3900.zip
LIDO_hi_3901.zip,compressed,13,13,242003,126663,0.23,0.12,115340,47.66,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi_3901.zip
LIDO_hi_4009.zip,compressed,12,12,180370,126499,0.17,0.12,53871,29.87,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi_4009.zip
LIDO_kn0206.zip,compressed,26,26,205245,129100,0.2,0.12,76145,37.1,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn0206.zip
LIDO_kn0306.zip,compressed,23,23,197854,124988,0.19,0.12,72866,36.83,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn0306.zip
LIDO_kn0406.zip,compressed,30,30,192063,128866,0.18,0.12,63197,32.9,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn0406.zip
LIDO_kn1401.zip,compressed,18,18,222767,122632,0.21,0.12,100135,44.95,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn1401.zip
LIDO_kn2_0402.zip,compressed,31,31,155936,123666,0.15,0.12,32270,20.69,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn2_0402.zip
LIDO_kn2_0601.zip,compressed,29,29,154000,122021,0.15,0.12,31979,20.77,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn2_0601.zip
LIDO_kn2_0602.zip,compressed,31,31,157498,124030,0.15,0.12,33468,21.25,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn2_0602.zip
LIDO_kn2_0700.zip,compressed,31,31,167995,129641,0.16,0.12,38354,22.83,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn2_0700.zip
LIDO_kn2_0701.zip,compressed,32,32,152744,122048,0.15,0.12,30696,20.1,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn2_0701.zip
LIDO_kn2_1005.zip,compressed,15,15,264955,125748,0.25,0.12,139207,52.54,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn2_1005.zip
LIDO_kn3302.zip,compressed,15,15,243216,123279,0.23,0.12,119937,49.31,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn3302.zip
LIDO_kn3404.zip,compressed,11,11,255716,121195,0.24,0.12,134521,52.61,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn3404.zip
LIDO_kn4501.zip,compressed,21,21,190752,120799,0.18,0.12,69953,36.67,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn4501.zip
LIDO_matchingcard0002.zip,unchanged (compression gave no saving),0,0,123435,123435,0.12,0.12,0,0,/home/santhosh/Desktop/audio-compressed-zips/LIDO_matchingcard0002.zip
LIDO_maths0001_en.zip,compressed,16,16,220068,125799,0.21,0.12,94269,42.84,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0001_en.zip
LIDO_maths0001_hi.zip,compressed,13,13,225726,124815,0.22,0.12,100911,44.71,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0001_hi.zip
LIDO_maths0002_en.zip,compressed,15,15,216020,125427,0.21,0.12,90593,41.94,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0002_en.zip
LIDO_maths0002_hi.zip,compressed,17,17,219386,129898,0.21,0.12,89488,40.79,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0002_hi.zip
LIDO_maths0002_kn.zip,compressed,16,16,644872,129246,0.61,0.12,515626,79.96,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0002_kn.zip
LIDO_maths0003_en.zip,compressed,14,14,209619,121500,0.2,0.12,88119,42.04,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0003_en.zip
LIDO_maths0003_hi.zip,compressed,14,14,204736,121628,0.2,0.12,83108,40.59,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0003_hi.zip
LIDO_maths0003_kn.zip,compressed,16,16,563486,124465,0.54,0.12,439021,77.91,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0003_kn.zip
LIDO_maths0004_en.zip,compressed,15,15,221462,129050,0.21,0.12,92412,41.73,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0004_en.zip
LIDO_maths0004_hi.zip,compressed,17,17,219609,129920,0.21,0.12,89689,40.84,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0004_hi.zip
LIDO_maths0201_en.zip,compressed,17,17,221023,129042,0.21,0.12,91981,41.62,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0201_en.zip
LIDO_maths0201_hi.zip,compressed,17,17,218545,130412,0.21,0.12,88133,40.33,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0201_hi.zip
LIDO_maths0201_kn.zip,compressed,15,15,641008,128977,0.61,0.12,512031,79.88,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0201_kn.zip
LIDO_maths0305_hi.zip,compressed,18,18,203319,123034,0.19,0.12,80285,39.49,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0305_hi.zip
LIDO_maths0305_kn.zip,compressed,18,18,214690,130447,0.2,0.12,84243,39.24,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0305_kn.zip
LIDO_maths0311_en.zip,compressed,24,24,208895,126615,0.2,0.12,82280,39.39,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0311_en.zip
LIDO_maths1302_kn.zip,compressed,19,19,209926,128522,0.2,0.12,81404,38.78,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1302_kn.zip
LIDO_maths1600_kn.zip,compressed,37,37,189439,127647,0.18,0.12,61792,32.62,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1600_kn.zip
LIDO_maths1701_en.zip,compressed,20,20,245810,129286,0.23,0.12,116524,47.4,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1701_en.zip
LIDO_maths1701_kn.zip,compressed,18,18,227552,121995,0.22,0.12,105557,46.39,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1701_kn.zip
LIDO_maths1702_en.zip,compressed,23,23,223120,127508,0.21,0.12,95612,42.85,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1702_en.zip
LIDO_maths1702_hi.zip,compressed,23,23,223411,129471,0.21,0.12,93940,42.05,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1702_hi.zip
LIDO_maths1702_kn.zip,compressed,22,22,220008,128031,0.21,0.12,91977,41.81,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1702_kn.zip
LIDO_maths1704_en.zip,compressed,21,21,220419,126035,0.21,0.12,94384,42.82,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1704_en.zip
LIDO_maths1704_hi.zip,compressed,20,20,220341,129017,0.21,0.12,91324,41.45,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1704_hi.zip
LIDO_maths1704_kn.zip,compressed,20,20,203450,120916,0.19,0.12,82534,40.57,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1704_kn.zip
LIDO_maths1805_kn.zip,compressed,19,19,210198,128521,0.2,0.12,81677,38.86,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1805_kn.zip
LIDO_maths1902_en.zip,compressed,40,40,188360,126873,0.18,0.12,61487,32.64,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1902_en.zip
LIDO_maths1902_hi.zip,compressed,40,40,184836,128310,0.18,0.12,56526,30.58,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1902_hi.zip
LIDO_maths2006_kn.zip,compressed,20,20,211860,129744,0.2,0.12,82116,38.76,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2006_kn.zip
LIDO_maths2105_en.zip,compressed,9,9,331703,120812,0.32,0.12,210891,63.58,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2105_en.zip
LIDO_maths2301_hi.zip,compressed,10,10,354630,129508,0.34,0.12,225122,63.48,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2301_hi.zip
LIDO_maths2302_en.zip,compressed,9,9,341198,120863,0.33,0.12,220335,64.58,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2302_en.zip
LIDO_maths2302_kn.zip,compressed,11,11,364260,128358,0.35,0.12,235902,64.76,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2302_kn.zip
LIDO_maths2309_hi.zip,compressed,16,16,312522,120684,0.3,0.12,191838,61.38,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2309_hi.zip
LIDO_maths2309_kn.zip,compressed,16,16,1366003,127389,1.3,0.12,1238614,90.67,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2309_kn.zip
LIDO_maths2311_kn.zip,compressed,16,16,1380236,127013,1.32,0.12,1253223,90.8,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2311_kn.zip
LIDO_maths2600_hi.zip,compressed,23,23,302744,127744,0.29,0.12,175000,57.8,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2600_hi.zip
